InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput
INV004034,380,2025-01-29 23:33:35,2025-02-28 23:33:35,N,Company_037,PO-CUST-04034,Y,37,Luxembourg,DE6474063237,REF-04034,Main warehouse,,Y,,,2538.01,EUR,423.0,N,N,2025-02-24 23:33:35,2025-Q1,2
INV004035,380,2020-04-12 07:17:06,2020-05-12 07:17:06,N,Company_038,PO-Company_031-04035,Y,38,Luxembourg,DE6170692138,REF-04035,Main warehouse,,Y,31,France,46713.14,EUR,7785.52,N,N,2020-05-08 07:17:06,2020-Q2,1
INV004036,380,2022-01-15 05:32:38,2022-02-14 05:32:38,N,Company_003,PO-Company_042-04036,Y,3,France,DE546187713,REF-04036,Main warehouse,,Y,42,Luxembourg,53703.46,EUR,8950.58,N,N,2022-02-14 05:32:38,2022-Q1,3
INV004037,380,2021-07-15 15:58:38,2021-08-14 15:58:38,N,Company_018,PO-Company_014-04037,Y,18,Luxembourg,DE4735344218,REF-04037,Main warehouse,,Y,14,Luxembourg,4094.22,EUR,682.37,Y,N,2021-08-10 15:58:38,2021-Q3,1
INV004038,380,2021-04-11 06:33:38,2021-05-11 06:33:38,N,Company_038,PO-Company_031-04038,Y,38,France,DE9191992738,REF-04038,Main warehouse,,Y,31,France,9410.81,EUR,1568.47,Y,Y,2021-05-06 06:33:38,2021-Q2,1
INV004039,380,2021-09-04 04:28:18,2021-10-04 04:28:18,N,Company_003,PO-CUST-04039,Y,3,France,DE476596613,REF-04039,Main warehouse,,Y,,,1736.39,EUR,289.4,N,Y,2021-10-03 04:28:18,2021-Q3,3
INV004040,380,2024-12-03 23:47:12,2025-01-02 23:47:12,N,Company_031,PO-Company_015-04040,Y,31,Luxembourg,DE9797547431,REF-04040,Main warehouse,,Y,15,Luxembourg,26238.37,EUR,4373.06,Y,N,2025-01-01 23:47:12,2024-Q4,1
INV004041,380,2025-03-18 15:30:53,2025-04-17 15:30:53,N,Company_036,PO-Company_034-04041,Y,36,France,DE9761252236,REF-04041,Main warehouse,,Y,34,Luxembourg,14318.15,EUR,2386.36,Y,Y,2025-04-15 15:30:53,2025-Q1,3
INV004042,380,2021-10-31 08:01:00,2021-11-30 08:01:00,N,Company_022,PO-Company_046-04042,Y,22,Luxembourg,DE6632618622,REF-04042,Main warehouse,,Y,46,Luxembourg,17873.26,EUR,2978.88,Y,Y,2021-11-29 08:01:00,2021-Q4,1
INV004043,380,2025-01-25 19:10:03,2025-02-24 19:10:03,N,Company_004,PO-CUST-04043,Y,4,France,DE843342864,REF-04043,Main warehouse,,Y,,,61961.04,EUR,10326.84,N,N,2025-02-19 19:10:03,2025-Q1,3
INV004044,380,2021-05-01 02:55:50,2021-05-31 02:55:50,N,Company_002,PO-Company_024-04044,Y,2,France,DE238508222,REF-04044,Main warehouse,,Y,24,France,4058.32,EUR,676.39,Y,N,2021-05-26 02:55:50,2021-Q2,3
INV004045,380,2023-08-12 09:14:35,2023-09-11 09:14:35,N,Company_039,PO-Company_037-04045,Y,39,France,DE7211988539,REF-04045,Main warehouse,,Y,37,Luxembourg,900.88,EUR,150.15,Y,N,2023-09-06 09:14:35,2023-Q3,2
INV004046,380,2024-04-22 21:40:51,2024-05-22 21:40:51,N,Company_042,PO-Company_006-04046,Y,42,France,DE1498972942,REF-04046,Main warehouse,,Y,6,France,15157.8,EUR,2526.3,N,N,2024-05-20 21:40:51,2024-Q2,1
INV004047,380,2023-11-08 06:39:50,2023-12-08 06:39:50,N,Company_013,PO-Company_033-04047,Y,13,France,DE4530541213,REF-04047,Main warehouse,,Y,33,Luxembourg,45097.21,EUR,7516.2,Y,Y,2023-12-05 06:39:50,2023-Q4,1
INV004048,380,2020-05-26 19:10:43,2020-06-25 19:10:43,N,Company_007,PO-Company_044-04048,Y,7,Luxembourg,DE988114177,REF-04048,Main warehouse,,Y,44,France,20667.88,EUR,3444.65,Y,N,2020-06-24 19:10:43,2020-Q2,2
INV004049,380,2020-03-30 11:06:53,2020-04-29 11:06:53,N,Company_046,PO-Company_008-04049,Y,46,France,DE2407658846,REF-04049,Main warehouse,,Y,8,Luxembourg,3710.6,EUR,618.43,Y,Y,2020-04-24 11:06:53,2020-Q1,3
INV004050,380,2021-09-14 05:34:46,2021-10-14 05:34:46,N,Company_036,PO-Company_009-04050,Y,36,France,DE5392305636,REF-04050,Main warehouse,,Y,9,France,22483.33,EUR,3747.22,N,N,2021-10-12 05:34:46,2021-Q3,3
INV004051,380,2022-07-25 15:24:11,2022-08-24 15:24:11,N,Company_028,PO-Company_011-04051,Y,28,France,DE6046992428,REF-04051,Main warehouse,,Y,11,Luxembourg,32673.74,EUR,5445.62,Y,Y,2022-08-22 15:24:11,2022-Q3,2
INV004052,380,2020-11-02 21:30:12,2020-12-02 21:30:12,N,Company_018,PO-Company_050-04052,Y,18,Luxembourg,DE8642176318,REF-04052,Main warehouse,,Y,50,France,805.36,EUR,134.23,N,N,2020-12-01 21:30:12,2020-Q4,1
INV004053,380,2021-07-17 20:02:53,2021-08-16 20:02:53,N,Company_047,PO-Company_033-04053,Y,47,France,DE4663797147,REF-04053,Main warehouse,,Y,33,Luxembourg,24486.14,EUR,4081.02,N,Y,2021-08-15 20:02:53,2021-Q3,1
INV004054,380,2023-07-26 01:14:40,2023-08-25 01:14:40,N,Company_046,PO-CUST-04054,Y,46,France,DE1025436046,REF-04054,Main warehouse,,Y,,,49294.66,EUR,8215.78,Y,N,2023-08-20 01:14:40,2023-Q3,3
INV004055,380,2024-04-12 01:37:19,2024-05-12 01:37:19,N,Company_020,PO-Company_021-04055,Y,20,France,DE3578250620,REF-04055,Main warehouse,,Y,21,France,13915.81,EUR,2319.3,N,Y,2024-05-10 01:37:19,2024-Q2,2
INV004056,380,2021-01-22 16:08:48,2021-02-21 16:08:48,N,Company_036,PO-Company_018-04056,Y,36,France,DE2174005336,REF-04056,Main warehouse,,Y,18,Luxembourg,35523.29,EUR,5920.55,Y,N,2021-02-20 16:08:48,2021-Q1,3
INV004057,380,2025-03-29 10:19:42,2025-04-28 10:19:42,N,Company_032,PO-Company_003-04057,Y,32,Luxembourg,DE7770966232,REF-04057,Main warehouse,,Y,3,Luxembourg,72835.22,EUR,12139.2,Y,Y,2025-04-23 10:19:42,2025-Q1,2
INV004058,380,2023-07-20 16:04:20,2023-08-19 16:04:20,N,Company_039,PO-Company_020-04058,Y,39,Luxembourg,DE5917324139,REF-04058,Main warehouse,,Y,20,France,17998.24,EUR,2999.71,N,N,2023-08-18 16:04:20,2023-Q3,2
INV004059,380,2020-01-21 08:36:47,2020-02-20 08:36:47,N,Company_021,PO-Company_002-04059,Y,21,France,DE8232633921,REF-04059,Main warehouse,,Y,2,France,96643.54,EUR,16107.26,N,Y,2020-02-18 08:36:47,2020-Q1,3
INV004060,380,2024-08-09 12:01:56,2024-09-08 12:01:56,N,Company_030,PO-Company_004-04060,Y,30,Luxembourg,DE9357863130,REF-04060,Main warehouse,,Y,4,Luxembourg,88530.0,EUR,14755.0,N,Y,2024-09-08 12:01:56,2024-Q3,1
INV004061,380,2023-12-02 22:25:18,2024-01-01 22:25:18,N,Company_035,PO-Company_027-04061,Y,35,Luxembourg,DE2591608835,REF-04061,Main warehouse,,Y,27,Luxembourg,10727.32,EUR,1787.89,Y,Y,2024-01-01 22:25:18,2023-Q4,3
INV004062,380,2020-09-24 17:27:29,2020-10-24 17:27:29,N,Company_049,PO-CUST-04062,Y,49,Luxembourg,DE7991197149,REF-04062,Main warehouse,,Y,,,29944.46,EUR,4990.74,Y,Y,2020-10-24 17:27:29,2020-Q3,2
INV004063,380,2021-09-15 09:48:20,2021-10-15 09:48:20,N,Company_041,PO-Company_004-04063,Y,41,Luxembourg,DE1437267741,REF-04063,Main warehouse,,Y,4,France,69805.21,EUR,11634.2,N,N,2021-10-11 09:48:20,2021-Q3,3
INV004064,380,2020-12-29 01:21:03,2021-01-28 01:21:03,N,Company_033,PO-Company_040-04064,Y,33,Luxembourg,DE6377058733,REF-04064,Main warehouse,,Y,40,Luxembourg,32226.54,EUR,5371.09,N,N,2021-01-23 01:21:03,2020-Q4,2
INV004065,380,2024-04-27 18:40:52,2024-05-27 18:40:52,N,Company_050,PO-CUST-04065,Y,50,France,DE8999973350,REF-04065,Main warehouse,,Y,,,27890.88,EUR,4648.48,Y,Y,2024-05-25 18:40:52,2024-Q2,2
INV004066,380,2022-04-22 04:46:08,2022-05-22 04:46:08,N,Company_009,PO-Company_001-04066,Y,9,France,DE582664789,REF-04066,Main warehouse,,Y,1,Luxembourg,4278.49,EUR,713.08,Y,Y,2022-05-20 04:46:08,2022-Q2,3
INV004067,380,2023-12-25 10:53:26,2024-01-24 10:53:26,N,Company_033,PO-Company_049-04067,Y,33,France,DE6750100533,REF-04067,Main warehouse,,Y,49,Luxembourg,27480.24,EUR,4580.04,N,Y,2024-01-24 10:53:26,2023-Q4,2
INV004068,380,2020-12-25 01:15:42,2021-01-24 01:15:42,N,Company_046,PO-Company_041-04068,Y,46,Luxembourg,DE5911052846,REF-04068,Main warehouse,,Y,41,Luxembourg,6984.05,EUR,1164.01,N,Y,2021-01-20 01:15:42,2020-Q4,3
INV004069,380,2021-09-04 07:36:58,2021-10-04 07:36:58,N,Company_014,PO-Company_023-04069,Y,14,France,DE3481444214,REF-04069,Main warehouse,,Y,23,Luxembourg,77062.39,EUR,12843.73,Y,N,2021-09-30 07:36:58,2021-Q3,3
INV004070,380,2023-09-06 16:53:29,2023-10-06 16:53:29,N,Company_037,PO-Company_001-04070,Y,37,Luxembourg,DE7081860537,REF-04070,Main warehouse,,Y,1,Luxembourg,24725.86,EUR,4120.98,Y,N,2023-10-01 16:53:29,2023-Q3,2
INV004071,380,2024-12-13 07:34:16,2025-01-12 07:34:16,N,Company_016,PO-Company_022-04071,Y,16,Luxembourg,DE3858564716,REF-04071,Main warehouse,,Y,22,Luxembourg,10816.1,EUR,1802.68,N,N,2025-01-07 07:34:16,2024-Q4,2
INV004072,380,2020-02-08 03:30:29,2020-03-09 03:30:29,N,Company_004,PO-Company_046-04072,Y,4,France,DE905380824,REF-04072,Main warehouse,,Y,46,France,34901.68,EUR,5816.95,Y,Y,2020-03-08 03:30:29,2020-Q1,3
INV004073,380,2020-12-16 15:20:05,2021-01-15 15:20:05,N,Company_040,PO-Company_035-04073,Y,40,France,DE9927207940,REF-04073,Main warehouse,,Y,35,Luxembourg,3868.98,EUR,644.83,Y,N,2021-01-12 15:20:05,2020-Q4,3
INV004074,380,2024-09-22 11:33:55,2024-10-22 11:33:55,N,Company_032,PO-Company_028-04074,Y,32,France,DE3456051332,REF-04074,Main warehouse,,Y,28,France,4097.18,EUR,682.86,N,N,2024-10-19 11:33:55,2024-Q3,2
INV004075,380,2023-05-22 06:15:19,2023-06-21 06:15:19,N,Company_033,PO-Company_040-04075,Y,33,France,DE6577983633,REF-04075,Main warehouse,,Y,40,Luxembourg,10256.96,EUR,1709.49,N,Y,2023-06-21 06:15:19,2023-Q2,2
INV004076,380,2022-11-19 04:52:41,2022-12-19 04:52:41,N,Company_035,PO-Company_006-04076,Y,35,France,DE9063585035,REF-04076,Main warehouse,,Y,6,Luxembourg,13167.77,EUR,2194.63,N,Y,2022-12-17 04:52:41,2022-Q4,3
INV004077,380,2022-12-14 06:18:19,2023-01-13 06:18:19,N,Company_006,PO-Company_031-04077,Y,6,Luxembourg,DE904671186,REF-04077,Main warehouse,,Y,31,Luxembourg,878.38,EUR,146.4,N,N,2023-01-08 06:18:19,2022-Q4,2
INV004078,380,2020-04-29 11:14:17,2020-05-29 11:14:17,N,Company_022,PO-Company_014-04078,Y,22,Luxembourg,DE2824248922,REF-04078,Main warehouse,,Y,14,France,34542.55,EUR,5757.09,Y,N,2020-05-25 11:14:17,2020-Q2,1
INV004079,380,2020-05-24 22:52:18,2020-06-23 22:52:18,N,Company_030,PO-Company_028-04079,Y,30,France,DE4528760630,REF-04079,Main warehouse,,Y,28,Luxembourg,55805.59,EUR,9300.93,Y,Y,2020-06-20 22:52:18,2020-Q2,1
INV004080,380,2020-04-23 00:23:16,2020-05-23 00:23:16,N,Company_049,PO-CUST-04080,Y,49,France,DE7755487549,REF-04080,Main warehouse,,Y,,,26197.56,EUR,4366.26,Y,Y,2020-05-22 00:23:16,2020-Q2,2
INV004081,380,2025-01-04 06:05:08,2025-02-03 06:05:08,N,Company_036,PO-Company_034-04081,Y,36,Luxembourg,DE8956631036,REF-04081,Main warehouse,,Y,34,Luxembourg,36480.02,EUR,6080.0,N,N,2025-01-29 06:05:08,2025-Q1,3
INV004082,380,2023-12-12 16:09:47,2024-01-11 16:09:47,N,Company_038,PO-Company_031-04082,Y,38,France,DE8250553138,REF-04082,Main warehouse,,Y,31,Luxembourg,91145.64,EUR,15190.94,N,N,2024-01-07 16:09:47,2023-Q4,1
INV004083,380,2021-08-21 18:07:22,2021-09-20 18:07:22,N,Company_030,PO-Company_019-04083,Y,30,Luxembourg,DE4681576030,REF-04083,Main warehouse,,Y,19,France,4806.96,EUR,801.16,Y,N,2021-09-17 18:07:22,2021-Q3,1
INV004084,380,2023-11-24 12:32:23,2023-12-24 12:32:23,N,Company_001,PO-Company_044-04084,Y,1,France,DE337895371,REF-04084,Main warehouse,,Y,44,Luxembourg,62565.14,EUR,10427.52,Y,N,2023-12-23 12:32:23,2023-Q4,3
INV004085,380,2024-12-02 12:01:19,2025-01-01 12:01:19,N,Company_016,PO-CUST-04085,Y,16,France,DE3838066016,REF-04085,Main warehouse,,Y,,,372.65,EUR,62.11,N,Y,2025-01-01 12:01:19,2024-Q4,2
INV004086,380,2024-07-27 09:45:46,2024-08-26 09:45:46,N,Company_050,PO-Company_017-04086,Y,50,Luxembourg,DE7849247350,REF-04086,Main warehouse,,Y,17,Luxembourg,6925.16,EUR,1154.19,Y,N,2024-08-25 09:45:46,2024-Q3,2
INV004087,380,2022-10-08 12:36:30,2022-11-07 12:36:30,N,Company_022,PO-Company_014-04087,Y,22,Luxembourg,DE2555511322,REF-04087,Main warehouse,,Y,14,France,919.4,EUR,153.23,Y,N,2022-11-05 12:36:30,2022-Q4,1
INV004088,380,2024-09-21 14:12:53,2024-10-21 14:12:53,N,Company_041,PO-CUST-04088,Y,41,Luxembourg,DE6422567541,REF-04088,Main warehouse,,Y,,,4332.04,EUR,722.01,N,N,2024-10-19 14:12:53,2024-Q3,3
INV004089,380,2023-07-22 17:30:18,2023-08-21 17:30:18,N,Company_029,PO-Company_046-04089,Y,29,France,DE8775515129,REF-04089,Main warehouse,,Y,46,France,4307.24,EUR,717.87,Y,N,2023-08-17 17:30:18,2023-Q3,1
INV004090,380,2020-01-20 22:44:30,2020-02-19 22:44:30,N,Company_026,PO-Company_036-04090,Y,26,Luxembourg,DE8017357126,REF-04090,Main warehouse,,Y,36,Luxembourg,10760.26,EUR,1793.38,Y,Y,2020-02-14 22:44:30,2020-Q1,1
INV004091,380,2024-03-27 03:03:53,2024-04-26 03:03:53,N,Company_014,PO-Company_023-04091,Y,14,Luxembourg,DE6140184714,REF-04091,Main warehouse,,Y,23,Luxembourg,74640.22,EUR,12440.04,Y,Y,2024-04-23 03:03:53,2024-Q1,3
INV004092,380,2021-10-12 06:22:41,2021-11-11 06:22:41,N,Company_039,PO-Company_037-04092,Y,39,France,DE1467173039,REF-04092,Main warehouse,,Y,37,France,1628.39,EUR,271.4,N,Y,2021-11-10 06:22:41,2021-Q4,2
INV004093,380,2025-05-08 06:25:08,2025-06-07 06:25:08,N,Company_043,PO-Company_039-04093,Y,43,Luxembourg,DE2382994343,REF-04093,Main warehouse,,Y,39,Luxembourg,53468.26,EUR,8911.38,N,N,2025-06-07 06:25:08,2025-Q2,1
INV004094,380,2023-10-14 21:55:40,2023-11-13 21:55:40,N,Company_023,PO-Company_035-04094,Y,23,Luxembourg,DE8376379523,REF-04094,Main warehouse,,Y,35,Luxembourg,14425.63,EUR,2404.27,N,Y,2023-11-11 21:55:40,2023-Q4,3
INV004095,380,2020-12-16 13:26:28,2021-01-15 13:26:28,N,Company_013,PO-Company_046-04095,Y,13,Luxembourg,DE7419863013,REF-04095,Main warehouse,,Y,46,Luxembourg,50884.09,EUR,8480.68,N,N,2021-01-13 13:26:28,2020-Q4,1
INV004096,380,2023-10-21 09:10:00,2023-11-20 09:10:00,N,Company_010,PO-Company_035-04096,Y,10,Luxembourg,DE6519572710,REF-04096,Main warehouse,,Y,35,Luxembourg,58402.03,EUR,9733.67,N,Y,2023-11-17 09:10:00,2023-Q4,1
INV004097,380,2024-07-17 11:27:28,2024-08-16 11:27:28,N,Company_038,PO-Company_031-04097,Y,38,France,DE9377707538,REF-04097,Main warehouse,,Y,31,France,69353.93,EUR,11558.99,N,Y,2024-08-15 11:27:28,2024-Q3,1
INV004098,380,2023-11-11 12:02:26,2023-12-11 12:02:26,N,Company_012,PO-Company_046-04098,Y,12,France,DE1367928312,REF-04098,Main warehouse,,Y,46,France,16705.09,EUR,2784.18,N,Y,2023-12-06 12:02:26,2023-Q4,1
INV004099,380,2020-02-01 10:51:33,2020-03-02 10:51:33,N,Company_048,PO-Company_016-04099,Y,48,Luxembourg,DE3943034948,REF-04099,Main warehouse,,Y,16,France,82473.62,EUR,13745.6,Y,N,2020-03-01 10:51:33,2020-Q1,2
INV004100,380,2024-08-23 04:48:32,2024-09-22 04:48:32,N,Company_041,PO-Company_009-04100,Y,41,Luxembourg,DE5217935441,REF-04100,Main warehouse,,Y,9,France,1636.26,EUR,272.71,N,N,2024-09-22 04:48:32,2024-Q3,3
INV004101,380,2022-11-25 20:53:15,2022-12-25 20:53:15,N,Company_012,PO-Company_046-04101,Y,12,Luxembourg,DE9178597912,REF-04101,Main warehouse,,Y,46,France,63928.79,EUR,10654.8,N,N,2022-12-20 20:53:15,2022-Q4,1
INV004102,380,2024-09-29 00:55:39,2024-10-29 00:55:39,N,Company_004,PO-Company_040-04102,Y,4,Luxembourg,DE464981784,REF-04102,Main warehouse,,Y,40,France,17238.18,EUR,2873.03,N,Y,2024-10-24 00:55:39,2024-Q3,3
INV004103,380,2023-06-18 16:33:56,2023-07-18 16:33:56,N,Company_029,PO-Company_044-04103,Y,29,Luxembourg,DE7211964829,REF-04103,Main warehouse,,Y,44,Luxembourg,73268.38,EUR,12211.4,N,N,2023-07-13 16:33:56,2023-Q2,1
INV004104,380,2020-08-13 05:24:25,2020-09-12 05:24:25,N,Company_002,PO-CUST-04104,Y,2,France,DE157513162,REF-04104,Main warehouse,,Y,,,42992.88,EUR,7165.48,Y,N,2020-09-10 05:24:25,2020-Q3,3
INV004105,380,2020-03-23 19:40:56,2020-04-22 19:40:56,N,Company_022,PO-Company_014-04105,Y,22,France,DE7451161022,REF-04105,Main warehouse,,Y,14,Luxembourg,12368.95,EUR,2061.49,N,Y,2020-04-22 19:40:56,2020-Q1,1
INV004106,380,2021-02-18 13:48:40,2021-03-20 13:48:40,N,Company_005,PO-Company_016-04106,Y,5,France,DE750763385,REF-04106,Main warehouse,,Y,16,France,2481.94,EUR,413.66,N,Y,2021-03-20 13:48:40,2021-Q1,2
INV004107,380,2021-03-11 18:49:34,2021-04-10 18:49:34,N,Company_037,PO-CUST-04107,Y,37,Luxembourg,DE7253543737,REF-04107,Main warehouse,,Y,,,40438.1,EUR,6739.68,Y,N,2021-04-07 18:49:34,2021-Q1,2
INV004108,380,2024-09-07 16:10:14,2024-10-07 16:10:14,N,Company_021,PO-Company_017-04108,Y,21,Luxembourg,DE9254388421,REF-04108,Main warehouse,,Y,17,Luxembourg,22826.47,EUR,3804.41,N,N,2024-10-04 16:10:14,2024-Q3,3
INV004109,380,2025-01-07 17:30:17,2025-02-06 17:30:17,N,Company_036,PO-CUST-04109,Y,36,Luxembourg,DE5759850036,REF-04109,Main warehouse,,Y,,,37771.1,EUR,6295.18,Y,N,2025-02-03 17:30:17,2025-Q1,3
INV004110,380,2020-02-06 03:56:37,2020-03-07 03:56:37,N,Company_029,PO-Company_014-04110,Y,29,France,DE6136163829,REF-04110,Main warehouse,,Y,14,Luxembourg,27360.17,EUR,4560.03,Y,Y,2020-03-04 03:56:37,2020-Q1,1
INV004111,380,2021-12-31 16:04:24,2022-01-30 16:04:24,N,Company_043,PO-Company_032-04111,Y,43,France,DE6511159543,REF-04111,Main warehouse,,Y,32,France,35.77,EUR,5.96,Y,N,2022-01-29 16:04:24,2021-Q4,1
INV004112,380,2021-07-15 22:31:43,2021-08-14 22:31:43,N,Company_022,PO-Company_014-04112,Y,22,France,DE4322049622,REF-04112,Main warehouse,,Y,14,Luxembourg,1759.03,EUR,293.17,Y,Y,2021-08-14 22:31:43,2021-Q3,1
INV004113,380,2023-09-09 11:26:37,2023-10-09 11:26:37,N,Company_035,PO-Company_027-04113,Y,35,Luxembourg,DE8726359535,REF-04113,Main warehouse,,Y,27,Luxembourg,22083.79,EUR,3680.63,Y,Y,2023-10-05 11:26:37,2023-Q3,3
INV004114,380,2024-02-13 03:56:34,2024-03-14 03:56:34,N,Company_010,PO-Company_036-04114,Y,10,Luxembourg,DE3856168610,REF-04114,Main warehouse,,Y,36,France,25134.94,EUR,4189.16,N,N,2024-03-11 03:56:34,2024-Q1,1
INV004115,380,2023-07-19 18:21:02,2023-08-18 18:21:02,N,Company_025,PO-Company_039-04115,Y,25,France,DE8788777425,REF-04115,Main warehouse,,Y,39,France,56755.21,EUR,9459.2,N,N,2023-08-14 18:21:02,2023-Q3,3
INV004116,380,2023-02-24 21:39:01,2023-03-26 21:39:01,N,Company_002,PO-Company_011-04116,Y,2,France,DE457541292,REF-04116,Main warehouse,,Y,11,France,39854.0,EUR,6642.33,Y,Y,2023-03-24 21:39:01,2023-Q1,3
INV004117,380,2022-10-31 01:07:23,2022-11-30 01:07:23,N,Company_024,PO-Company_031-04117,Y,24,Luxembourg,DE6811487124,REF-04117,Main warehouse,,Y,31,Luxembourg,18538.82,EUR,3089.8,Y,Y,2022-11-29 01:07:23,2022-Q4,2
INV004118,380,2025-02-24 04:39:48,2025-03-26 04:39:48,N,Company_020,PO-Company_001-04118,Y,20,Luxembourg,DE6123719920,REF-04118,Main warehouse,,Y,1,Luxembourg,1918.4,EUR,319.73,N,N,2025-03-24 04:39:48,2025-Q1,2
INV004119,380,2023-05-21 15:58:28,2023-06-20 15:58:28,N,Company_010,PO-CUST-04119,Y,10,Luxembourg,DE7468357210,REF-04119,Main warehouse,,Y,,,18068.75,EUR,3011.46,N,N,2023-06-20 15:58:28,2023-Q2,1
INV004120,380,2022-05-25 13:08:41,2022-06-24 13:08:41,N,Company_009,PO-Company_040-04120,Y,9,Luxembourg,DE835292739,REF-04120,Main warehouse,,Y,40,France,14833.86,EUR,2472.31,Y,Y,2022-06-21 13:08:41,2022-Q2,3
INV004121,380,2022-02-23 06:43:27,2022-03-25 06:43:27,N,Company_036,PO-Company_018-04121,Y,36,France,DE8757214036,REF-04121,Main warehouse,,Y,18,Luxembourg,9792.04,EUR,1632.01,Y,Y,2022-03-20 06:43:27,2022-Q1,3
INV004122,380,2022-02-10 21:43:01,2022-03-12 21:43:01,N,Company_013,PO-Company_007-04122,Y,13,France,DE6413537813,REF-04122,Main warehouse,,Y,7,France,1978.32,EUR,329.72,N,Y,2022-03-08 21:43:01,2022-Q1,1
INV004123,380,2024-11-03 07:48:23,2024-12-03 07:48:23,N,Company_041,PO-CUST-04123,Y,41,France,DE1128071141,REF-04123,Main warehouse,,Y,,,34214.83,EUR,5702.47,N,Y,2024-12-01 07:48:23,2024-Q4,3
INV004124,380,2020-08-14 11:48:00,2020-09-13 11:48:00,N,Company_024,PO-Company_031-04124,Y,24,France,DE1234144424,REF-04124,Main warehouse,,Y,31,Luxembourg,30563.88,EUR,5093.98,Y,Y,2020-09-08 11:48:00,2020-Q3,2
INV004125,380,2021-03-17 09:58:38,2021-04-16 09:58:38,N,Company_038,PO-Company_031-04125,Y,38,Luxembourg,DE2338045638,REF-04125,Main warehouse,,Y,31,Luxembourg,16784.89,EUR,2797.48,Y,N,2021-04-13 09:58:38,2021-Q1,1
INV004126,380,2022-01-26 14:38:35,2022-02-25 14:38:35,N,Company_033,PO-Company_009-04126,Y,33,Luxembourg,DE9925485833,REF-04126,Main warehouse,,Y,9,France,5668.94,EUR,944.82,N,N,2022-02-23 14:38:35,2022-Q1,2
INV004127,380,2022-09-03 06:00:55,2022-10-03 06:00:55,N,Company_023,PO-CUST-04127,Y,23,France,DE9177333323,REF-04127,Main warehouse,,Y,,,33595.54,EUR,5599.26,Y,Y,2022-09-30 06:00:55,2022-Q3,3
INV004128,380,2023-05-02 14:37:45,2023-06-01 14:37:45,N,Company_047,PO-Company_033-04128,Y,47,Luxembourg,DE1467337647,REF-04128,Main warehouse,,Y,33,Luxembourg,22767.3,EUR,3794.55,Y,Y,2023-05-31 14:37:45,2023-Q2,1
INV004129,380,2020-01-15 10:21:02,2020-02-14 10:21:02,N,Company_012,PO-Company_046-04129,Y,12,France,DE1461637612,REF-04129,Main warehouse,,Y,46,France,1651.74,EUR,275.29,Y,Y,2020-02-13 10:21:02,2020-Q1,1
INV004130,380,2022-01-12 01:57:38,2022-02-11 01:57:38,N,Company_044,PO-Company_004-04130,Y,44,Luxembourg,DE1696409444,REF-04130,Main warehouse,,Y,4,Luxembourg,13151.96,EUR,2191.99,N,N,2022-02-08 01:57:38,2022-Q1,3
INV004131,380,2021-03-29 15:02:32,2021-04-28 15:02:32,N,Company_023,PO-Company_024-04131,Y,23,France,DE3814124723,REF-04131,Main warehouse,,Y,24,France,32082.44,EUR,5347.07,N,N,2021-04-27 15:02:32,2021-Q1,3
INV004132,380,2020-03-19 07:13:57,2020-04-18 07:13:57,N,Company_029,PO-Company_044-04132,Y,29,France,DE6561999929,REF-04132,Main warehouse,,Y,44,Luxembourg,59323.31,EUR,9887.22,Y,Y,2020-04-17 07:13:57,2020-Q1,1
INV004133,380,2021-01-08 10:29:37,2021-02-07 10:29:37,N,Company_015,PO-Company_031-04133,Y,15,Luxembourg,DE4360236215,REF-04133,Main warehouse,,Y,31,France,41086.2,EUR,6847.7,N,Y,2021-02-07 10:29:37,2021-Q1,2
INV004134,380,2021-09-26 06:19:42,2021-10-26 06:19:42,N,Company_022,PO-Company_014-04134,Y,22,Luxembourg,DE6797988322,REF-04134,Main warehouse,,Y,14,Luxembourg,70029.74,EUR,11671.62,N,Y,2021-10-22 06:19:42,2021-Q3,1
INV004135,380,2021-07-19 22:50:06,2021-08-18 22:50:06,N,Company_013,PO-Company_046-04135,Y,13,Luxembourg,DE1495396613,REF-04135,Main warehouse,,Y,46,France,3293.39,EUR,548.9,Y,N,2021-08-14 22:50:06,2021-Q3,1
INV004136,380,2023-09-05 01:58:58,2023-10-05 01:58:58,N,Company_023,PO-Company_030-04136,Y,23,France,DE6557452323,REF-04136,Main warehouse,,Y,30,France,56539.27,EUR,9423.21,Y,N,2023-10-02 01:58:58,2023-Q3,3
INV004137,380,2023-01-28 16:37:52,2023-02-27 16:37:52,N,Company_030,PO-Company_028-04137,Y,30,France,DE6968862830,REF-04137,Main warehouse,,Y,28,Luxembourg,17383.38,EUR,2897.23,Y,N,2023-02-26 16:37:52,2023-Q1,1
